Bankrupt, ROA(B) before interest and depreciation after tax, Total debt/Total net worth, Debt ratio %, Retained Earnings to Total Assets
0,0.573157021,0.007292607,0.131299695,0.942488891
0,0.557631565,0.012609088,0.171811228,0.937707931
0,0.510626907,0.001086094,0.031290625,0.936137169
0,0.541142459,0.004100895,0.091483508,0.940513351
0,0.599229081,0.005393082,0.109683466,0.948290619
0,0.577172225,0.004920709,0.103425341,0.948537816
0,0.530649392,0.005165103,0.106720682,0.944185319
0,0.493441833,0.001946945,0.051758019,0.927541772
0,0.554258793,0.023967937,0.214922756,0.93296928
0,0.565394293,0.008213644,0.140067116,0.940288638
0,0.525724075,0.012289917,0.169936814,0.93751143
0,0.534771669,0.007555239,0.133899689,0.92002471
0,0.524117993,0.004777538,0.101429997,0.935101556
0,0.542266717,0.007871675,0.136922937,0.937134582
0,0.476203223,0.004110926,0.091634671,0.897290339
0,0.546870817,0.004876937,0.102820691,0.937423377
0,0.555168906,0.006480088,0.122683436,0.936575764
0,0.624283955,0.002960085,0.072195181,0.959748327
0,0.469939504,0.00055171,0.016748798,0.930150455
0,0.558862894,0.001491898,0.041358043,0.941062827
0,0.553188072,0.009170246,0.148290353,0.937288425
0,0.53230901,0.011875906,0.167427518,0.934029496
0,0.571176187,0.020818173,0.206246032,0.945127815
1,0.555329514,0.016721838,0.19176467,0.934494715
0,0.530863537,0.001539317,0.042476645,0.933105174
0,0.505166229,0.006021394,0.117422983,0.932188561
0,0.543069757,0.018366026,0.19808326,0.925815739
0,0.635794207,0.003206303,0.076639357,0.952508533
0,0.624123347,0.006840296,0.126613659,0.947996321
0,0.626157717,0.004624335,0.099253258,0.953566724
0,0.560254832,0.0124723,0.171025184,0.938462341
0,0.603619037,0.002528748,0.063941712,0.946760904
0,0.529257455,0.015539992,0.186715845,0.933805329
0,0.544086943,0.011025999,0.161955437,0.934471803
0,0.550939558,0.006475529,0.122653203,0.951647222
0,0.57235398,0.003279257,0.077939354,0.944656065
0,0.557256812,0.007400213,0.132388064,0.939858208
0,0.596338134,0.002668272,0.066662636,0.947968194
0,0.558113389,0.002449411,0.06233939,0.94252404
1,0.389528347,0.023988911,0.214983221,0.902913537
0,0.637614433,0.00322363,0.076971914,0.951066657
0,0.48316291,0.01403624,0.179550745,0.907446216
0,0.741688527,0.0010177,0.029506908,0.998858027
0,0.556186091,0.002505038,0.063457992,0.93480068
0,0.604368542,0.002874365,0.070592859,0.947156932
0,0.577279298,0.007929126,0.137467122,0.941114198
0,0.506076342,0.003999672,0.089881186,0.912825653
0,0.586648108,0.003165267,0.075913777,0.957352947
0,0.531720113,0.010877356,0.160957765,0.933030781
0,0.655067188,0.002392872,0.061220788,0.956393397
0,0.621018256,0.004152874,0.092269553,0.949013089
0,0.580170245,0.002904458,0.071167276,0.942540307
0,0.56598319,0.006598638,0.123983433,0.944831703
0,0.550029445,0.01096946,0.161592647,0.945297094
0,0.57005193,0.004328874,0.094930012,0.946382943
0,0.523903849,0.001449949,0.040360371,0.928777721
0,0.576529793,0.013666001,0.177615866,0.942170559
0,0.714170994,0.000454135,0.013937177,0.966986032
0,0.556507308,0.004628895,0.099343955,0.938993498
0,0.566357942,0.011911471,0.167669378,0.940539588
0,0.54751325,0.002125681,0.055627778,0.937636854
0,0.578564163,0.004120957,0.091785833,0.956291271
0,0.558220461,0.004660812,0.09976721,0.939116186
0,0.532094866,0.007149436,0.129848535,0.936699327
0,0.56651855,0.015009256,0.184297246,0.939359538
0,0.554419401,0.016443703,0.190615836,0.938233477
0,0.510252155,0.009542308,0.151253137,0.926610775
0,0.558434606,0.003853765,0.087583517,0.942984806
0,0.569463033,0.002681038,0.066904496,0.937577799
0,0.609186787,0.003184417,0.076276567,0.948035809
0,0.548102147,0.003854677,0.08761375,0.941132091
0,0.554901226,0.005584585,0.112102065,0.9362214
0,0.618180845,0.004677227,0.10000907,0.950669897
0,0.679372557,0.003144293,0.075550987,0.953186444
0,0.585577386,0.01066032,0.159476373,0.943340269
0,0.53937577,0.001715317,0.046588264,0.936688408
0,0.645858986,0.004468397,0.097016053,0.949547829
0,0.406392205,0.024022652,0.215073918,0.911144088
0,0.394132448,0.024018092,0.215043686,0.893434244
0,0.514909792,0.005352958,0.109169514,0.933437551
0,0.569034745,0.002588935,0.065120779,0.963145748
0,0.545907168,0.002873453,0.070562627,0.945140059
0,0.522726056,0.026320685,0.220425069,0.930954318
0,0.531666577,0.000558094,0.016930193,0.935370497
0,0.568927673,0.011985336,0.168092632,0.943300628
0,0.602923069,0.003872915,0.087885842,0.947718436
0,0.565019541,0.002004395,0.053027784,0.9357044
0,0.57792173,0.005304626,0.108534631,0.929536685
0,0.606670593,0.012136715,0.169029839,0.950169824
0,0.486214465,0.016782024,0.19200653,0.922141948
0,0.703356711,0.004932564,0.103576503,0.96241147
0,0.519995717,0.002095587,0.054992895,0.924743136
0,0.629048664,0.004720999,0.100643952,0.947281922
0,0.580223781,0.007654638,0.134867128,0.94546053
0,0.550190053,0.015669484,0.187290262,0.937507004
0,0.600299802,0.006992586,0.128215981,0.949942313
0,0.574602495,0.007474079,0.133113644,0.934733695
0,0.550243589,0.003721537,0.085437011,0.944632156
0,0.573317629,0.003050365,0.073857968,0.942753792
0,0.51330371,0.001818364,0.048916165,0.93194701
0,0.493655977,0.008370494,0.141488043,0.927488984
1,0.47202741,0.018944182,0.200139069,0.91005676
0,0.594785588,0.005783383,0.114581129,0.948237315
0,0.507950104,0.000932892,0.027269704,0.921781689
0,0.536752503,0.001731732,0.046951054,0.949922531
0,0.692970716,0.000669348,0.020074372,0.962445854
0,0.658654104,0.001493721,0.041418508,0.949533854
0,0.488516516,0.000780602,0.023158086,0.925366724
0,0.69671824,0.002764935,0.06853705,0.96098641
0,0.552010279,0.007588068,0.134202013,0.934011733
0,0.633224477,0.004990926,0.10439278,0.964947713
0,0.633759837,0.004185703,0.092783505,0.953854299
0,0.520316933,0.005518927,0.111285788,0.932825859
0,0.687938326,0.005613766,0.112495087,0.9670258
0,0.616574763,0.011818455,0.167064728,0.944637568
0,0.591787569,0.002040872,0.053813828,0.947404965
0,0.572246908,0.002419318,0.06173474,0.943875518
0,0.567642807,0.002303505,0.059376606,0.939914449
0,0.608758499,0.003910304,0.088490492,0.945751783
0,0.543498046,0.009642619,0.152008949,0.933549868
0,0.486375074,0.005001869,0.10451371,0.923173069
0,0.531559505,0.003276521,0.077909121,0.932932022
0,0.568606456,0.008973272,0.146657798,0.939991347
0,0.496172172,0.004496667,0.097409076,0.927344042
0,0.527865517,0.003049453,0.073827735,0.94709588
0,0.56855292,0.008566556,0.143211295,0.950279294
0,0.52240484,0.003696003,0.085013756,0.92298047
0,0.569034745,0.008955945,0.146506636,0.936223802
0,0.552759784,0.008961417,0.146567101,0.934906261
0,0.508592537,0.006495591,0.122864831,0.926928992
0,0.528347342,0.001195524,0.034102246,0.932018036
0,0.596712886,0.008429769,0.142001995,0.94414693
1,0.237271803,0.508689665,0.292590017,0.871284437
0,0.561539697,0.002079173,0.054630106,0.943196617
0,0.54751325,0.003595692,0.083350969,0.942721137
0,0.543765726,0.001598592,0.043897572,0.943523555
0,0.567535735,0.002329038,0.059890558,0.940474019
0,0.570480218,0.002471297,0.062792877,0.950133981
0,0.524653354,0.004809455,0.101883484,0.934180936
0,0.556186091,0.010384009,0.157511262,0.937299883
0,0.529096847,0.00233451,0.060011488,0.931891542
0,0.549654692,0.002793204,0.069081235,0.926232874
0,0.52497457,0.001235649,0.035099918,0.933446678
0,0.644252904,0.003006593,0.073041691,0.953715713
0,0.545425344,0.000883648,0.025969707,0.932420159
0,0.517586595,0.008697872,0.144329897,0.928122083
0,0.549815301,0.006764607,0.125797382,0.933916461
0,0.54751325,0.006450907,0.122381111,0.936627517
0,0.611435302,0.003178946,0.076155637,0.943303722
0,0.53787676,0.004258656,0.093871875,0.940757588
0,0.584292521,0.003561951,0.082806784,0.944448133
0,0.584934954,0.008248297,0.140399673,0.943444756
0,0.49660046,0.000653845,0.019651117,0.926351121
0,0.591680497,0.007776835,0.136015963,0.942918352
0,0.556828524,0.008502722,0.142636878,0.935162965
1,0.498581295,0.024912684,0.217220425,0.920091096
0,0.579795492,0.008911261,0.146143846,0.937825739
0,0.556935596,0.010300112,0.156906612,0.939200338
0,0.611274694,0.015159722,0.184992593,0.933742726
0,0.516676482,0.005792502,0.114702059,0.913567329
0,0.507789496,0.006298617,0.120627626,0.930402268
0,0.522083623,0.001872167,0.050125465,0.907891569
0,0.611488838,0.002179484,0.056776612,0.950425758
0,0.544194015,0.001607711,0.0441092,0.932680333
0,0.627389047,0.002493183,0.063216132,0.950467835
0,0.493870122,0.006791964,0.126099707,0.922891044
0,0.511376412,0.003605723,0.083532364,0.912077218
1,0.359441084,0.288931141,0.288659794,0.886735076
0,0.551421382,0.004372646,0.095595127,0.942541697
0,0.51303603,0.015239059,0.185355383,0.890884622
0,0.630922426,0.00402247,0.090243976,0.952575581
0,0.534022164,0.010036568,0.155001965,0.933431051
0,0.545104128,0.007579861,0.134141549,0.934252659
0,0.318057712,0.012855306,0.173201923,0.887773666
0,0.533968628,0.01462625,0.182453064,0.933274541
0,0.610953477,0.004234035,0.093509085,0.947008503
0,0.540500027,0.004224004,0.093357922,0.934092954
0,0.55334868,0.010640258,0.159325211,0.955669258
0,0.620697039,0.004639838,0.099464885,0.949147873
0,0.46742331,0.01501108,0.184297246,0.924767242
0,0.5720863,0.008044939,0.138525259,0.940501767
0,0.533004979,0.006055135,0.117816005,0.935883158
0,0.546014241,0.005295507,0.108413701,0.954820692
0,0.705605225,0.002399256,0.061341718,0.96690825
0,0.560254832,0.004327962,0.094930012,0.936383632
0,0.570854971,0.004211237,0.093146295,0.944140867
0,0.548262755,0.008303924,0.140883393,0.934498022
0,0.560201296,0.006487384,0.122774133,0.919699346
0,0.589431982,0.007540649,0.133748526,0.940324134
0,0.550029445,0.003183505,0.076246334,0.936197742
0,0.547459714,0.003921247,0.088671887,0.946518295
0,0.580919749,0.002049079,0.054025456,0.947306816
0,0.66074201,0.002143007,0.0560208,0.961764608
0,0.532790835,0.00805497,0.138646189,0.935721817
0,0.574013598,0.005100357,0.10584394,0.946267044
0,0.556989132,0.006465498,0.122532273,0.937532249
0,0.539696986,0.011251242,0.163467062,0.933891627
0,0.59135928,0.003515443,0.082020739,0.937754876
0,0.527651373,0.004513081,0.097650936,0.935413428
0,0.570159002,0.005917435,0.116183451,0.94532837
0,0.53814444,0.004111838,0.091664903,0.961493525
0,0.556828524,0.010337501,0.157178704,0.938425365
0,0.566946839,0.016959848,0.19273211,0.939090918
0,0.521066438,0.00359934,0.083411434,0.964972936
0,0.601156379,0.006582223,0.123802038,0.945969044
0,0.424808609,0.010430516,0.157843819,0.884572055
0,0.47962953,0.008867489,0.145781056,0.923524526
0,0.576369185,0.007071923,0.129032258,0.938416026
0,0.570266074,0.00426504,0.093992805,0.941605697
0,0.558969966,0.007315405,0.131511322,0.943276984
0,0.542909149,0.012381109,0.170480999,0.935670135
0,0.481824509,0.013583016,0.177192611,0.923100191
0,0.529150383,0.002575256,0.064848686,0.947315053
0,0.620054607,0.009838682,0.153520573,0.942587867
0,0.646287274,0.004320667,0.094809082,0.956585701
0,0.536645431,0.013081462,0.174471687,0.934365665
0,0.555704267,0.001760913,0.047616168,0.939473092
0,0.639595267,0.003961371,0.089306769,0.954093576
0,0.519246212,0.002941847,0.071862624,0.932625982
0,0.543337438,0.009048961,0.147292681,0.942793546
0,0.451469565,0.010962165,0.161532182,0.916168428
0,0.499544944,0.027625639,0.223145993,0.928260902
0,0.57181862,0.006311383,0.120778789,0.941180331
0,0.551796135,0.011600507,0.165704266,0.944315754
0,0.608383746,0.005103092,0.105874172,0.949315893
0,0.553562825,0.015782562,0.187804214,0.936676448
0,0.601263451,0.003819112,0.0870091,0.953561936
0,0.53637775,0.007749478,0.135774103,0.937122572
0,0.504684405,0.003875651,0.087916075,0.924716342
0,0.522297768,0.011662517,0.166097288,0.921566125
0,0.568071096,0.006068813,0.1179974,0.936448008
0,0.554740618,0.017860823,0.196239079,0.934395839
0,0.529096847,0.00242479,0.06185567,0.932673295
0,0.546496065,0.002050903,0.054055688,0.936836863
0,0.70255367,0.00160224,0.043958037,0.962143869
0,0.504523797,0.020709654,0.205913475,0.911703422
0,0.533272659,0.002199546,0.057199867,0.932842094
0,0.619679854,0.007166762,0.13002993,0.955277743
0,0.5799561,0.004202117,0.093025365,0.94295667
0,0.567535735,0.004648045,0.099585815,0.94132567
0,0.562771026,0.006741809,0.125555522,0.941579167
0,0.567160983,0.003864708,0.087764912,0.941292973
0,0.702500134,0.002153038,0.056232427,0.975491597
0,0.553402216,0.009983677,0.154608943,0.932946461
0,0.552385031,0.008608505,0.143574085,0.941174125
0,0.53000696,0.009680008,0.152311274,0.931727502
0,0.476685047,0.040042313,0.241980833,0.918389514
0,0.550350661,0.010435076,0.157874051,0.938950542
0,0.592376466,0.00512589,0.106176497,0.946035576
0,0.519192676,0.002930904,0.071650996,0.932361689
0,0.502864179,0.001235649,0.035099918,0.929525844
0,0.543498046,0.019515954,0.202073949,0.934749011
0,0.539322234,0.018656015,0.199141397,0.932256239
0,0.701536485,0.003784459,0.086464915,0.965300077
0,0.559291183,0.003697827,0.085043988,0.944428546
0,0.496921677,0.025126985,0.217734377,0.926781488
0,0.580812677,0.00856838,0.143211295,0.939562323
0,0.505166229,0.001381556,0.038697584,0.933307343
0,0.588575406,0.00442189,0.096320706,0.944518827
0,0.528079662,0.004197558,0.0929649,0.931873393
0,0.53000696,0.006196482,0.119478792,0.931121572
0,0.442261363,0.003063132,0.074099828,0.814874478
0,0.504416725,0.000395772,0.012213925,0.923567633
0,0.655602548,0.003588397,0.083230039,0.959670581
0,0.631404251,0.003338531,0.078967258,0.950492837
0,0.568606456,0.007085602,0.129183421,0.946525641
0,0.470742545,0.000859939,0.025334825,0.916100363
0,0.54167782,0.002037224,0.053753363,0.946141491
0,0.553509289,0.014089131,0.179822838,0.935629281
0,0.584934954,0.00113169,0.032439459,0.946095524
0,0.57385299,0.003366801,0.079481211,0.939089913
0,0.521923015,0.007780483,0.136076428,0.933175173
0,0.566090262,0.001025908,0.029718536,0.942359505
0,0.527704909,0.001843898,0.049490583,0.933795465
0,0.541249532,0.012813358,0.172990295,0.933029849
0,0.531880722,0.011979865,0.1680624,0.939080502
0,0.517479522,0.005633829,0.112736947,0.933020144
0,0.488141763,0.020408722,0.204976267,0.923579555
0,0.61159591,0.000799752,0.02370227,0.943119185
0,0.54344451,0.00719868,0.130332255,0.933559404
0,0.539696986,0.009883366,0.153853131,0.94086708
0,0.572728733,0.003043982,0.073737038,0.937920784
0,0.584078377,0.008511841,0.142727575,0.941799187
0,0.590663312,0.004899735,0.103123016,0.944658822
0,0.481610365,0.008123364,0.139250839,0.920547121
0,0.57235398,0.008422473,0.14194153,0.937543557
0,0.556079019,0.002468562,0.062732412,0.970682821
0,0.564966005,0.013114291,0.174653082,0.940367861
0,0.59285829,0.002617204,0.065664964,0.946896273
0,0.537930296,0.011330579,0.163981014,0.938618976
0,0.54141014,0.013593048,0.177253076,0.937704304
0,0.522351304,0.010294641,0.156876379,0.924402454
0,0.635205311,0.002064582,0.054327781,0.95184097
0,0.62476578,0.00263909,0.066118451,0.961247587
0,0.536913111,0.001527462,0.042204553,0.932288869
0,0.525884683,0.012884487,0.173383318,0.927915289
0,0.497724718,0.002270675,0.058711491,0.93711875
0,0.563681139,0.008986039,0.146778728,0.934988857
1,0.497564109,0.005813476,0.114943919,0.928634237
0,0.637775041,0.01463537,0.182513529,0.949487667
0,0.590074415,0.017884533,0.196329776,0.944644418
0,0.52497457,0.008954121,0.146506636,0.938971018
0,0.569944858,0.00213024,0.055748708,0.953287935
0,0.56828524,0.007186825,0.130211325,0.932981628
0,0.552920392,0.002333598,0.059981256,0.936766092
0,0.503560148,0.002542427,0.064213804,0.925182489
0,0.623159698,0.001157224,0.033104574,0.952492472
0,0.487820547,0.004921621,0.103425341,0.925902023
0,0.592751218,0.01170173,0.166339148,0.944050866
0,0.520049253,0.002137535,0.05589987,0.934507226
0,0.554044649,0.011874994,0.167427518,0.927114256
0,0.489480165,0.008954121,0.146506636,0.925514135
0,0.419455003,0.000449576,0.013786014,0.914806689
0,0.633117405,0.005174222,0.106841612,0.953151777
0,0.552277959,0.017947455,0.196571636,0.912290993
0,0.597997751,0.00246309,0.062611482,0.946543359
0,0.539696986,0.00712299,0.129576443,0.934203937
0,0.577546978,0.004838636,0.102276506,0.937403161
0,0.549975909,0.003095049,0.074644012,0.948546884
0,0.590770384,0.002495007,0.063246365,0.944094941
0,0.564109428,0.006632379,0.124376455,0.896726295
0,0.620429359,0.002751256,0.068264958,0.929967212
0,0.571765084,0.005416792,0.109985791,0.94306258
0,0.514695648,0.002002572,0.052997551,0.93180667
0,0.61186359,0.001629597,0.04459292,0.950390449
0,0.622249585,0.005890077,0.115850893,0.947257713
0,0.57385299,0.005089414,0.105692777,0.938763095
0,0.630761818,0.003953164,0.089155607,0.97241484
0,0.511965309,0.008953209,0.146476404,0.926435743
0,0.500347984,0.036428383,0.237566889,0.911723015
0,0.512982494,0.005378492,0.109502071,0.926583562
0,0.536752503,0.00768382,0.135139221,0.935776763
0,0.557470957,0.003339443,0.078997491,0.939050755
0,0.577546978,0.005196108,0.107113704,0.946868957
0,0.544622303,0.002070965,0.054478943,0.932936653
0,0.535521174,0.000749596,0.022341809,0.943882936
0,0.523047272,0.002330862,0.059920791,0.934133843
0,0.559987151,0.002798676,0.069171932,0.939505981
0,0.568071096,0.002791381,0.06902077,0.940986457
0,0.600995771,0.006784669,0.126009009,0.945200647
0,0.465228331,0.015782562,0.187804214,0.91898525
0,0.592055249,0.001848457,0.04958128,0.948320471
1,0.486000321,0.015737878,0.187592587,0.909661538
0,0.547727394,0.010492527,0.158297306,0.937453787
0,0.518496708,0.013744426,0.178039121,0.929475248
1,0.514427967,0.030692419,0.228890165,0.868460717
0,0.565501365,0.004633455,0.09940442,0.94000961
0,0.53257669,0.006114409,0.118541585,0.936748661
0,0.542962685,0.001063296,0.030685975,0.943893358
0,0.569088281,0.00374707,0.085860265,0.956547891
0,0.546603137,0.006673415,0.124829942,0.937582383
0,0.501472242,0.01290455,0.173504248,0.9299884
0,0.436318861,0.023039605,0.212534389,0.900805164
0,0.540339419,0.012772321,0.172748435,0.932833497
